0:3:20.69,-812.988,883.0,88.0,22734.38,375.0,-19026.56
0:3:21.1,329.102,-823.0,-562.0,5720.31,-19243.75,12859.38
0:3:21.75,161.133,-1126.0,-298.0,1560.94,-34025.0,15957.81
0:3:22.8,404.785,1163.0,-318.0,-8046.88,162.5,-16103.12
0:3:22.50,165.283,-1122.0,-332.0,-1018.75,-23400.0,18564.06
0:3:23.24,-58.838,-884.0,-305.0,-1098.44,-24684.38,21539.06
0:3:23.57,-1040.283,1285.0,53.0,1932.81,-24460.94,-22804.69
0:3:23.89,1159.18,-945.0,-413.0,8714.06,-14571.88,13221.88
0:3:24.32,-857.91,1057.0,220.0,14829.69,-8265.62,-17778.12
0:3:24.64,521.484,-1085.0,-353.0,10471.88,-10718.75,12625.0
0:3:25.8,-884.522,929.0,117.0,20657.81,18204.69,-14760.94
0:3:25.39,39.551,-945.0,-406.0,1001.56,-13439.06,17318.75
0:3:25.83,-260.498,992.0,-34.0,23110.94,27601.56,-22857.81
0:3:26.14,-76.416,-1104.0,-232.0,-2112.5,-21220.31,19428.12
0:3:26.47,-391.113,1102.0,-15.0,-878.1199,-16935.94,-15128.12
0:3:26.90,-195.557,-680.0,-109.0,-6609.38,-5323.44,19676.56
0:3:27.22,-750.732,1035.0,45.0,6581.25,-5943.75,-15621.88
0:3:27.55,807.861,-926.0,-262.0,7792.19,-12828.12,15400.0
0:3:27.98,-533.447,971.0,-109.0,20868.75,2500.0,-23234.38
0:3:28.31,135.254,-1005.0,-420.0,1778.12,-22071.88,17226.56
0:3:28.63,229.98,1271.0,-144.0,-2279.69,-10550.0,-20692.19
0:3:29.6,-190.43,-1174.0,-268.0,390.62,-18935.94,15075.0
0:3:29.39,-188.965,949.0,-234.0,-4378.12,-18351.56,-17732.81
0:3:29.81,-149.658,-877.0,-34.0,-7456.25,-1504.69,18332.81
0:3:30.13,-841.797,1132.0,-103.0,11579.69,-28156.25,-18698.44
0:3:30.46,772.461,-892.0,-465.0,13907.81,-6359.38,12493.75
0:3:30.89,-694.336,823.0,-245.0,26592.19,14742.19,-12821.88
0:3:31.21,162.598,-859.0,-339.0,2493.75,-28460.94,17464.06
0:3:31.96,-173.828,-1040.0,-57.0,-3739.06,-9695.31,22285.94
0:3:32.27,-743.408,1133.0,-292.0,2987.5,-12523.44,-11645.31
0:3:32.71,-341.064,-775.0,-78.0,-10510.94,-10135.94,19837.5
0:3:33.4,-1125.732,1052.0,1.0,15806.25,-6439.06,-15250.0
0:3:33.78,-716.797,850.0,-160.0,19001.56,18082.81,-17317.19
0:3:34.9,516.357,-1128.0,-531.0,4617.19,-15692.19,11285.94
0:3:34.52,-148.682,774.0,-94.00001,20064.06,14525.0,-19553.12
0:3:34.84,-407.959,-1190.0,-107.0,-401.56,-19246.88,19723.44
0:3:35.16,-593.75,1000.0,-103.0,-7826.56,-12178.12,-22617.19
0:3:35.59,41.016,-917.9999,-27.0,-5709.38,-3498.44,21356.25
0:3:35.92,-849.609,1038.0,46.0,16143.75,-12496.88,-17035.94
0:3:36.24,1062.744,-1034.0,-524.0,15975.0,-11470.31,13665.62
0:3:36.67,-614.258,1011.0,23.0,20078.12,9687.5,-23503.12
0:3:37.0,-132.324,-1455.0,-343.0,1348.44,-26695.31,13839.06
0:3:37.31,69.336,809.0,-281.0,-11482.81,-18596.88,-18575.0
0:3:37.75,323.242,-1011.0,-164.0,-4912.5,-15670.31,21657.81
0:3:38.7,-979.004,1133.0,23.0,6170.31,-26112.5,-17385.94
0:3:38.39,522.461,-1109.0,-359.0,18243.75,-10828.12,12960.94
0:3:39.13,764.16,-1195.0,-511.0,15021.88,-14801.56,19581.25
0:3:39.46,539.062,1074.0,-557.0,-9120.31,-9475.0,-21129.69
0:3:39.89,-498.291,-1143.0,57.0,-73.44,-16821.88,17485.94
0:3:40.21,224.854,938.0,-406.0,-7904.69,-40268.75,-15454.69
0:3:40.96,-765.381,1031.0,-249.0,6856.25,-9959.38,-20317.19
0:3:41.28,968.75,-927.0,-378.0,12842.19,-24814.06,13120.31
0:3:41.70,-841.797,955.0,-101.0,23006.25,-6190.62,-16965.62
0:3:42.4,319.824,-967.0,-632.0,4507.81,-19575.0,18271.88
0:3:42.45,-38.574,969.0,-51.0,28303.12,20664.06,-23625.0
0:3:42.79,-318.359,-1146.0,141.0,-4006.25,-19003.12,23214.06
0:3:43.10,-862.793,1161.0,-298.0,14642.19,-23381.25,-21767.19
0:3:43.43,611.328,-962.0,-414.0,20554.69,-15771.88,11615.62
0:3:43.86,-897.9489,1062.0,32.0,23250.0,2192.19,-19804.69
0:3:44.18,528.809,-1124.0,-364.0,7937.5,-34498.44,17590.62
0:3:44.50,474.609,1217.0,-567.0,-7696.88,-15751.56,-20340.62
0:3:44.94,-238.281,-1198.0,-7.0,-3395.31,-20442.19,17506.25
0:3:45.29,-900.146,1064.0,-107.0,20035.94,-10603.12,-19917.19
0:3:45.62,423.584,-934.0,-432.0,2300.0,-23326.56,16990.62
0:3:46.5,-380.615,962.0,-173.0,19579.69,10750.0,-18464.06
0:3:46.37,296.143,-1158.0,-401.0,-2959.38,-23834.38,19457.81
0:3:46.69,-217.529,974.0,-562.0,1298.44,-11062.5,-17185.94
0:3:47.12,-289.551,-1218.0,30.0,-6879.69,-13040.62,19857.81
0:3:47.44,-838.623,1118.0,-1.0,6796.88,-11239.06,-14201.56
0:3:48.18,-795.41,1087.0,-95.0,8276.56,-20987.5,-21365.62
0:3:48.62,56.152,-619.0,125.0,-5579.69,16248.44,21823.44
0:3:48.94,-276.855,706.0,-132.0,16701.56,5900.0,-11418.75
0:3:49.26,-58.594,-830.9999,-313.0,-532.81,-31925.0,18951.56
0:3:49.58,605.713,1037.0,-401.0,-9232.81,-4893.75,-19446.88
0:3:50.2,607.666,-1617.0,-320.0,-14846.88,-23620.31,26962.5
0:3:50.33,-665.283,1407.0,-20.0,12828.12,-22410.94,-17871.88
0:3:51.18,371.826,1224.0,-200.0,-8434.38,2784.38,-13348.44
0:3:51.51,-257.324,-345.0,-256.0,467.19,-5851.56,13857.81
0:3:51.83,138.428,564.0,209.0,-3623.44,-600.0,-13317.19
0:3:52.16,503.906,-1040.0,-217.0,-2420.31,-18382.81,17218.75
0:3:52.58,-84.71701,901.0,-43.0,31637.5,10906.25,-23898.44
0:3:52.91,-434.326,-1345.0,-23.0,-856.25,-20576.56,19164.06
0:3:53.23,-479.492,1118.0,-58.0,14434.38,-10768.75,-25192.19
0:3:53.66,-55.42,-817.9999,150.0,-9595.309,-18884.38,24093.75
0:3:53.99,-999.512,1181.0,-123.0,15746.88,-6709.38,-24764.06
0:3:54.32,1224.365,-776.0,-410.0,13273.44,-6498.44,17903.12
0:3:54.75,-759.277,923.0,-52.0,23490.62,5090.62,-17715.62
0:3:55.8,467.773,-1139.0,-345.0,4801.56,-41921.88,18685.94
0:3:55.39,163.818,962.0,-511.0,-2226.56,-14914.06,-22231.25
0:3:55.83,106.934,-1228.0,-69.0,-1659.38,-17690.62,22690.62
0:3:56.14,-638.428,1238.0,119.0,1937.5,-14628.12,-27007.81
0:3:56.89,-754.394,1219.0,-34.0,4040.62,-11889.06,-23901.56
0:3:57.63,-1038.818,1162.0,54.0,23778.12,-6951.56,-35529.69
0:3:57.96,675.537,-1238.0,-420.0,14701.56,-27964.06,9812.5
0:3:58.27,548.34,1235.0,-359.0,-15885.94,-17742.19,-19939.06
0:3:58.71,-182.373,-1001.0,110.0,-482.81,-18384.38,13635.94
0:3:59.4,-165.771,891.0,-450.0,785.94,-14239.06,-21901.56
0:3:59.77,-734.375,1185.0,77.0,9418.75,-23521.88,-15710.94
0:4:0.49,-536.621,1057.0,-252.0,-1275.0,-27678.12,-17189.06
0:4:0.89,-140.625,-1196.0,207.0,375.0,-6218.75,19304.69
0:4:1.17,645.996,1121.0,-597.0,-7192.19,-6740.62,-25685.94
0:4:1.56,-61.768,-917.9999,-179.0,2789.06,-25357.81,15657.81
0:4:1.96,-801.27,995.0,-186.0,26725.0,-6190.62,-13885.94
0:4:2.34,-151.123,-796.0,70.0,-9229.691,-4575.0,24654.69
0:4:3.3,-532.471,-1289.0,-150.0,2650.0,-32898.44,19134.38
0:4:3.71,79.59,-751.0,-356.0,3401.56,-42106.25,10820.31
0:4:4.9,-901.123,1165.0,14.0,15325.0,-11582.81,-13651.56
0:4:4.48,-197.021,-1027.0,228.0,-7242.19,75.0,17212.5
0:4:4.78,-300.781,1041.0,-275.0,5184.38,-26296.88,-17278.12
0:4:5.16,-300.293,-996.0,-160.0,-1481.25,-29814.06,18364.06
0:4:5.47,1088.379,1370.0,-709.0,-10781.25,-11581.25,-22812.5
0:4:5.86,1003.662,-987.0,-584.0,6121.88,-25965.62,8643.75
0:4:6.25,-283.691,1116.0,-575.0,6257.81,-32801.56,-19210.94
0:4:6.64,-423.34,-1006.0,169.0,-918.75,-5535.94,21882.81
0:4:6.95,246.094,1112.0,-373.0,1187.5,-2400.0,-21828.12
0:4:7.33,537.842,-808.0,-394.0,5726.56,-28053.12,13998.44
0:4:7.73,-672.607,1490.0,241.0,15118.75,-12539.06,-14839.06
0:4:8.11,-226.318,-815.0,140.0,-1946.88,8676.559,15956.25
0:4:8.51,500.732,1010.0,-52.0,30356.25,9389.06,-27492.19
0:4:8.80,15.625,-1191.0,456.0,1995.31,-3923.44,19150.0
0:4:9.10,36.377,1506.0,-373.0,-1267.19,-15067.19,-16139.06
0:4:9.49,-539.795,-1292.0,-342.0,521.88,-30456.25,20376.56
0:4:9.89,-450.439,969.0,11.0,24382.81,23134.38,-17489.06
0:4:10.18,-60.303,-1360.0,-322.0,14692.19,-15892.19,14506.25
0:4:10.62,21.484,773.0,-175.0,37412.5,24623.44,-23029.69
0:4:10.94,-49.316,-1617.0,-201.0,1293.75,-30800.0,23251.56
0:4:11.26,-347.656,1236.0,-85.0,7778.12,-23665.62,-23407.81
0:4:11.69,297.607,-913.9999,128.0,-7290.62,-11323.44,22884.38
0:4:12.2,-945.557,1320.0,-234.0,14729.69,-29407.81,-22026.56
0:4:12.34,1473.877,-817.0,-412.0,14756.25,-2570.31,10126.56
0:4:12.77,-684.0819,940.0,21.0,40096.88,11840.62,-16926.56
0:4:13.13,536.377,-1366.0,134.0,-10834.38,-18207.81,25414.06
0:4:13.45,-649.17,1201.0,35.0,4000.0,-30075.0,-21234.38
0:4:13.88,36.865,-838.9999,238.0,-14781.25,-14959.38,18003.12
0:4:14.19,-1078.125,1045.0,45.0,17165.62,-18100.0,-16339.06
0:4:14.52,1010.986,-1161.0,-247.0,13701.56,-31356.25,21271.88
0:4:14.84,367.188,1139.0,-427.0,-16623.44,-30285.94,-17059.38
0:4:15.27,250.0,-1528.0,-154.0,3340.62,-11098.44,17745.31
0:4:15.59,-233.398,836.0,-198.0,1232.81,-20018.75,-27000.0
0:4:16.33,-995.85,1221.0,-69.0,16820.31,-21940.62,-18535.94
0:4:16.66,200.195,-978.0,-317.0,9648.44,-34707.81,15062.5
0:4:16.99,398.682,1355.0,-633.0,-21070.31,-20445.31,-16009.38
0:4:17.42,486.328,-1302.0,175.0,-2254.69,-7351.56,21917.19
0:4:17.75,-773.682,1486.0,-137.0,5870.31,-28329.69,-14279.69
0:4:18.81,255.615,-1580.0,-428.0,12340.62,-27035.94,14528.12
0:4:19.12,771.484,625.0,-411.0,-18145.31,-18709.38,-16557.81
0:4:19.55,113.281,-1344.0,-75.0,-4428.12,-16317.19,14839.06
0:4:19.88,-556.641,1413.0,-185.0,4592.19,-21939.06,-24715.62
0:4:20.21,799.316,-713.0,-497.0,10231.25,-12662.5,6328.12
0:4:20.64,-871.826,1265.0,148.0,28685.94,-129.69,-17590.62
0:4:20.97,183.105,-1472.0,-200.0,-6292.19,-22723.44,16481.25
0:4:21.29,297.607,1208.0,-341.0,2287.5,-9721.88,-22201.56
0:4:21.72,-183.105,-987.0,-60.0,-8482.81,-12784.38,20273.44
0:4:22.4,-711.67,1186.0,-109.0,15110.94,-21040.62,-16418.75
0:4:22.47,-33.203,-758.0,208.0,-7320.31,12575.0,19981.25
0:4:22.79,-524.902,866.0,-102.0,32450.0,9209.38,-21682.81
0:4:23.11,-15.137,-1511.0,-82.0,-2776.56,-24242.19,19412.5
0:4:23.44,-377.93,1000.0,-207.0,-556.25,-17450.0,-19304.69
0:4:23.87,-443.359,-921.0,32.0,-12439.06,-19790.62,18109.38
0:4:24.19,-885.498,1287.0,34.0,25282.81,-19532.81,-24637.5
0:4:24.52,1017.822,-951.0,-664.0,5376.56,-31265.62,14865.62
0:4:25.26,261.719,-1153.0,-467.0,-5929.69,-31239.06,18385.94
0:4:25.69,-104.248,905.9999,-96.0,31515.62,25706.25,-22121.88
0:4:26.2,-302.734,-1143.0,-3.0,-7448.44,-22675.0,21885.94
0:4:26.33,-593.018,1196.0,-89.00001,9787.5,-25398.44,-12850.0
0:4:26.66,530.029,-1021.0,-410.0,6903.12,-6751.56,16117.19
0:4:26.99,901.123,1347.0,-442.0,-6590.62,7771.88,-22296.88
0:4:27.42,-201.66,-1346.0,-179.0,1067.19,-39873.44,17106.25
0:4:27.75,-458.984,1359.0,-244.0,5279.69,-21346.88,-17107.81
0:4:28.49,-793.945,1194.0,-208.0,17606.25,-20526.56,-17720.31
0:4:28.92,591.064,-798.0,277.0,-17550.0,3157.81,21053.12
0:4:29.34,11.719,1350.0,404.0,19703.12,25460.94,-27251.56
0:4:30.51,-460.693,-62.0,-1462.0,1950.0,6018.75,6229.69
0:4:30.83,236.084,653.0,-231.0,7784.379,26014.06,-13829.69
0:4:31.15,459.473,-706.0,-271.0,-12850.0,-28059.38,13723.44
0:4:31.90,-100.098,79.0,-713.0,2378.12,-51.56,-2450.0
0:4:32.1,72.998,122.0,-913.0,937.5,-5345.31,3612.5
0:4:32.43,873.291,920.0,652.0,8504.691,-13723.44,-13114.06
0:4:32.76,1152.344,486.0,-398.0,11895.31,14596.88,12629.69
0:4:33.61,631.348,991.0,-592.0,-15676.56,-16206.25,-7568.75
0:4:33.93,899.658,529.0,-460.0,-3915.62,9112.5,5325.0
0:4:34.99,617.676,1439.0,-54.0,-439.06,-2290.62,7639.06
0:4:35.53,129.639,1116.0,116.0,270.31,1595.31,-12535.94
0:4:36.7,560.547,836.0,-183.0,-9106.25,-9143.75,17298.44
0:4:36.49,-227.539,1097.0,-6.0,5054.69,6885.94,-14798.44
0:4:37.3,749.268,1091.0,-14.0,-11504.69,-13620.31,12201.56
0:4:38.8,611.572,1348.0,121.0,-3517.19,-9654.691,12671.88
0:4:38.51,603.76,1044.0,83.0,2039.06,3929.69,-16671.88
0:4:39.4,615.723,1577.0,-45.0,1882.81,-7168.75,4951.56
0:4:39.79,421.143,1035.0,27.0,-1865.62,-6775.0,4332.81
0:4:39.91,383.057,1057.0,-70.0,2634.38,7703.12,-13870.31
0:4:40.12,225.83,1133.0,-150.0,-7898.44,-4939.06,25984.38
0:4:40.44,-454.102,1171.0,164.0,18278.12,25003.12,-20639.06
0:4:41.39,-188.965,1201.0,78.0,9790.62,18253.12,-22890.62
0:4:41.82,720.703,908.0,125.0,-19081.25,-14343.75,20618.75
0:4:42.35,-146.24,1076.0,-59.0,6189.06,17851.56,-22759.38
0:4:43.29,-38.818,963.9999,-59.0,4831.25,10837.5,-17056.25
0:4:43.83,824.463,1526.0,160.0,-6945.31,-14545.31,9328.12
0:4:44.26,204.834,1144.0,346.0,1214.06,10004.69,-11964.06
0:4:44.37,583.008,1566.0,-28.0,3037.5,15481.25,4006.25
0:4:44.80,1012.207,998.0,251.0,976.56,-7548.44,-6300.0
0:4:45.6,429.932,481.0,115.0,4400.0,-7650.0,2667.19
0:4:45.27,-119.873,845.0,-371.0,-6057.81,-1028.12,-4593.75
0:4:45.39,787.598,1294.0,-750.0,-5671.88,8557.81,4864.06
0:4:45.82,686.035,742.0,-600.0,-2587.5,-21960.94,26832.81
0:4:46.4,1031.494,528.0,107.0,484.38,-2276.56,-1265.62
0:4:46.68,72.266,948.0,-134.0,-1767.19,13051.56,-1143.75
0:4:46.79,722.9,861.0,82.0,-710.94,-13179.69,3581.25
0:4:47.1,755.859,665.0,127.0,187.5,539.06,-2235.94
0:4:47.33,633.545,90.0,-320.0,-2975.0,201.56,-7771.88
0:4:47.76,359.375,674.0,-120.0,321.88,14523.44,4537.5
0:4:47.99,685.547,859.9999,-64.0,-1270.31,920.31,-3109.38
0:4:48.20,455.322,934.0,-68.0,481.25,-3523.44,900.0
0:4:48.32,527.8319,994.0,-71.0,806.25,4371.88,-682.81
0:4:48.43,560.303,936.0,-45.0,-2632.81,-281.25,990.6199
0:4:48.55,593.994,963.0,-71.0,1359.38,1107.81,-518.75
0:4:48.88,556.641,963.0,-68.0,-114.06,-457.81,160.94
0:4:49.63,580.566,948.0,-82.0,292.19,782.81,-207.81
0:4:49.74,569.092,930.0,-70.0,-181.25,-664.06,178.12
0:4:49.96,595.703,942.9999,-69.0,-331.25,-131.25,-100.0
0:4:50.18,576.172,944.0,-80.0,123.44,134.38,153.12
0:4:51.56,576.172,919.0,-82.0,245.31,-414.06,-326.56
0:4:51.67,527.0999,934.0,-94.00001,-393.75,-351.56,334.38
0:4:52.63,582.031,928.0,-144.0,407.81,634.38,-100.0
0:4:53.16,587.402,922.0,-126.0,-195.31,-154.69,-178.12
0:4:53.48,571.289,903.0,-153.0,0.0,670.31,-157.81
0:4:54.43,581.299,938.0,-125.0,209.38,7.81,-78.12
0:4:54.66,550.781,1002.0,-138.0,9.38,757.81,-192.19
0:4:54.77,598.633,903.0,-121.0,-337.5,-821.88,146.88
0:4:55.82,586.182,919.0,-127.0,-15.62,-71.88,-207.81
0:4:55.95,585.938,924.0,-132.0,4.69,751.56,92.19001
0:4:56.47,587.158,917.0,-164.0,17.19,192.19,101.56
0:4:56.58,557.129,904.0,-151.0,164.06,-412.5,-323.44
0:4:56.71,621.5819,915.0,-168.0,7.81,239.06,564.06
0:4:57.12,583.496,919.0,-181.0,20.31,-392.19,-268.75
0:4:57.34,570.312,909.9999,-184.0,90.62,-154.69,-185.94
0:4:57.67,634.522,913.9999,-187.0,-12.5,2028.12,-337.5
0:4:57.89,573.486,874.0,-156.0,-1500.0,-1489.06,510.94
0:4:58.32,628.174,888.0,-142.0,175.0,1079.69,-529.69
0:4:58.44,595.703,853.0,-137.0,-831.25,-2310.94,409.38
0:4:58.98,605.469,909.0,-177.0,-940.6199,-3189.06,373.44
0:4:59.9,615.478,927.0,-158.0,521.88,1368.75,-632.81
0:4:59.51,468.018,895.0,-61.0,-339.06,-2079.69,1220.31
0:4:59.74,599.854,883.0,-102.0,-2451.56,-4720.31,-482.81
0:4:59.85,556.152,959.9999,-216.0,2325.0,5201.56,-142.19
0:5:0.16,646.484,902.0,-130.0,585.94,-3729.69,-550.0
0:5:1.3,533.447,924.0,-323.0,826.56,6498.44,-1520.31
0:5:1.23,567.627,892.9999,-174.0,-1057.81,1981.25,610.94
0:5:1.34,495.605,884.9999,-330.0,-914.06,14412.5,-3073.44
0:5:1.63,516.1129,984.0,-53.0,1434.38,-2260.94,535.94
0:5:2.3,723.144,836.0,-184.0,273.44,9298.441,-5346.879
0:5:2.13,817.627,745.0,72.0,5504.69,843.75,-1392.19
0:5:2.52,780.518,912.0,227.0,-1593.75,-625.0,-4754.69
0:5:3.10,885.742,689.0,430.0,-1173.44,-10654.69,2554.69
0:5:3.30,1185.303,481.0,94.00001,5265.62,21331.25,-7735.94
0:5:3.60,829.59,553.0,-52.0,-4587.5,-10481.25,2215.62
0:5:3.71,497.559,516.0,-178.0,-589.06,-6296.88,-332.81
0:5:3.91,772.461,677.0,-165.0,1787.5,-8329.691,2106.25
0:5:4.11,1028.32,926.0,-406.0,2203.12,-2182.81,6134.38
0:5:4.41,1269.531,174.0,367.0,-4376.56,-20973.44,-7604.69
0:5:4.61,887.2069,647.0,-343.0,-1546.88,10432.81,-2279.69
0:5:4.71,980.225,586.0,-184.0,8684.38,16789.06,3873.44
0:5:5.48,564.697,757.0,203.0,-5534.379,-1823.44,1310.94
0:5:6.36,352.539,1391.0,98.0,6017.19,1856.25,-2845.31
0:5:6.94,395.02,1124.0,18.0,-5207.81,2204.69,5548.44
0:5:7.71,980.713,249.0,537.0,2879.69,16596.88,-7445.31
0:5:7.92,539.795,978.0,390.0,-479.69,3485.94,407.81
0:5:8.69,43.457,1299.0,536.0,7887.5,1287.5,-4398.44
0:5:9.93,700.195,983.0,-26.0,-2704.69,-8175.0,2778.12
0:5:10.88,469.238,998.0,115.0,-21201.56,-11979.69,13989.06
0:5:11.40,-62.256,1146.0,-6.0,10625.0,10168.75,-20629.69
0:5:11.94,570.312,1270.0,205.0,-203.12,6346.879,12964.06
0:5:12.36,0.0,963.9999,-115.0,7062.5,14556.25,-20735.94
0:5:12.89,489.258,1244.0,58.0,-6606.25,-11509.38,15051.56
0:5:13.85,536.377,971.0,-108.0,-10501.56,-12729.69,16223.44
0:5:14.40,226.318,1211.0,-128.0,4646.88,-1196.88,-18443.75
0:5:14.83,382.324,952.0,-145.0,-10473.44,-8998.441,19384.38
0:5:15.36,41.26,842.0,-36.0,6435.94,8218.75,-16856.25
0:5:15.90,462.646,1239.0,-47.0,-5976.56,-4018.75,14265.62
0:5:16.42,-206.787,1171.0,156.0,-2678.12,-876.56,-16243.75
0:5:16.96,638.184,1338.0,41.0,1070.31,854.69,11851.56
0:5:17.50,259.521,1602.0,-6.0,3351.56,2068.75,-17651.56
0:5:17.92,394.043,1322.0,-21.0,-9401.56,-14575.0,20440.62
0:5:18.45,57.129,1209.0,30.0,568.75,6854.69,-18096.88
0:5:18.89,515.625,984.9999,-143.0,-3576.56,-1835.94,17039.06
0:5:19.41,73.242,971.0,-61.0,5051.56,6167.19,-16839.06
0:5:19.95,476.318,1365.0,-170.0,-5045.31,-5985.94,17665.62
0:5:20.48,91.309,1341.0,101.0,5179.69,10246.88,-16576.56
0:5:21.43,25.391,1084.0,-116.0,3940.62,8428.12,-15137.5
0:5:21.97,594.971,1238.0,-109.0,-6235.94,-9735.941,15512.5
0:5:22.50,132.324,1395.0,-66.0,837.5,381.25,-15129.69
0:5:22.93,619.385,1036.0,-157.0,-7679.69,-6854.69,16701.56
0:5:23.46,24.17,1436.0,-115.0,3943.75,5671.88,-17778.12
0:5:24.0,690.674,1021.0,-46.0,-6746.88,-7234.38,10198.44
0:5:24.52,116.211,1102.0,-211.0,1275.0,1645.31,-16000.0
0:5:24.96,422.607,1107.0,-137.0,-10282.81,-1871.88,19012.5
0:5:27.6,422.607,1293.0,-34.0,-9034.38,-4421.88,15715.62
0:5:27.59,129.639,1090.0,-86.0,4057.81,8557.81,-13489.06
0:5:28.11,632.324,1123.0,-6.0,-11835.94,-13873.44,17290.62
0:5:28.55,-62.988,1063.0,-123.0,9365.62,15451.56,-15615.62
0:5:29.9,606.201,1266.0,-50.0,-9690.619,-16092.19,13360.94
0:5:29.61,245.605,1006.0,-135.0,4064.06,4181.25,-16396.88
0:5:30.14,608.398,1239.0,-79.0,-3810.94,-3673.44,13367.19
0:5:30.58,148.438,905.9999,-53.0,6751.56,7896.88,-15175.0
0:5:31.10,354.248,986.0,-131.0,-9704.691,-8492.19,19109.38
0:5:31.64,207.764,1237.0,-12.0,3201.56,5829.69,-17920.31
0:5:32.17,509.522,1422.0,64.0,-2054.69,-2370.31,12540.62
0:5:32.60,72.754,1111.0,7.0,3565.62,15653.12,-15190.62
0:5:33.13,447.266,1135.0,-146.0,-2378.12,-2070.31,14990.62
0:5:33.67,239.014,1180.0,-173.0,-4143.75,-4673.44,-14543.75
0:5:34.11,456.055,1137.0,-163.0,-1721.88,5332.81,16851.56
0:5:34.64,127.441,1271.0,32.0,2609.38,5964.06,-13309.38
0:5:35.17,632.568,1137.0,-32.0,-5190.62,-7992.19,13339.06
0:5:35.71,289.795,1214.0,-67.0,-1667.19,-1270.31,-11787.5
0:5:36.23,632.812,1319.0,131.0,-6017.19,-14850.0,14220.31
0:5:36.67,112.793,973.0,-28.0,2875.0,6196.88,-10578.12
0:5:37.21,541.748,1178.0,-152.0,2575.0,5332.81,13514.06
0:5:37.75,189.453,1166.0,-11.0,2493.75,6575.0,-12034.38
0:5:38.27,614.014,782.0,-159.0,-1873.44,-5829.69,14895.31
0:5:38.71,-14.16,1116.0,-12.0,8231.25,10659.38,-11671.88
0:5:39.76,117.92,1094.0,-51.0,4907.81,7823.44,-13109.38
0:5:40.82,86.182,1316.0,101.0,4545.31,9634.379,-15879.69
0:5:41.34,457.52,1242.0,-125.0,-4165.62,-3851.56,16426.56
0:5:41.88,178.711,1291.0,71.0,1070.31,243.75,-13662.5
0:5:42.41,655.273,1198.0,-50.0,-6309.38,-13193.75,13395.31
0:5:42.83,124.512,1080.0,-26.0,6287.5,5904.69,-16415.62
0:5:43.89,70.312,967.9999,-71.0,4053.12,4379.69,-14140.62
0:5:44.42,497.803,1179.0,-151.0,-3253.12,-3518.75,15012.5
0:5:44.96,-184.326,1169.0,105.0,1693.75,-890.6199,-13820.31
0:5:45.49,494.385,1210.0,-162.0,-1896.88,-6539.06,7867.19
0:5:45.93,135.498,1558.0,-95.0,3450.0,-1917.19,-18503.12
0:5:46.45,550.049,967.9999,-185.0,-20012.5,-20900.0,18554.69
0:5:46.88,-46.143,1344.0,-44.0,9482.81,6135.94,-17935.94
0:5:47.41,517.822,1270.0,-72.0,-13468.75,-10817.19,14209.38
0:5:47.94,69.58,1134.0,-46.0,1043.75,5770.31,-10495.31
0:5:48.47,408.203,1035.0,-54.0,-5959.38,-14581.25,12479.69
0:5:49.1,614.014,761.0,-138.0,1215.62,1484.38,-7601.56
0:5:49.64,535.4,804.0,219.0,196.88,7426.56,3395.31
0:5:49.76,717.285,1068.0,375.0,7970.31,1807.81,-1823.44
0:5:50.29,616.455,551.0,696.0,-5564.06,-9528.12,-4792.19
0:5:50.82,1151.856,1035.0,691.0,5493.75,4907.81,1729.69
0:5:50.94,808.35,698.0,233.0,-4529.69,20357.81,-606.25
0:5:51.26,770.996,482.0,-18.0,1495.31,7448.44,310.94
0:5:51.37,858.398,445.0,190.0,-3615.62,-6446.88,614.06
0:5:52.2,909.424,819.0,211.0,5370.31,5776.56,-4121.88
0:5:52.12,873.047,837.0,106.0,860.94,-3948.44,6200.0
0:5:52.77,1197.022,188.0,322.0,2407.81,-1831.25,-4137.5
0:5:53.2,1211.67,28.0,112.0,1351.56,-1134.38,1425.0
0:5:53.14,1198.73,152.0,42.0,5315.62,7632.81,-4870.31
0:5:53.36,848.633,207.0,-134.0,1275.0,-923.44,1320.31
0:5:54.9,1279.541,33.0,243.0,3917.19,401.56,-5712.5
0:5:54.30,885.498,0.0,25.0,-603.12,-4337.5,1101.56
0:5:54.74,1190.674,67.0,170.0,-6748.44,-278.12,5946.88
0:5:54.85,914.551,203.0,247.0,57.81,-1009.38,-1381.25
0:5:55.27,1190.43,248.0,62.0,984.38,668.75,4131.25
0:5:55.71,1069.092,-153.0,106.0,-1976.56,-953.1199,-3332.81
0:5:56.3,711.67,-42.0,163.0,185.94,-2526.56,1604.69
0:5:56.25,1300.049,-1.0,308.0,3153.12,-3354.69,-3017.19
0:5:56.36,1073.242,21.0,114.0,603.12,435.94,3123.44
0:5:57.10,1113.037,198.0,263.0,-3087.5,13150.0,9456.25
0:5:57.95,550.781,-56.0,22.0,2290.62,2229.69,-7471.879
0:5:58.16,1251.221,-11.0,261.0,-7584.38,-7700.0,19978.12
0:5:58.81,1002.93,192.0,126.0,3242.19,-539.06,-1650.0
0:5:59.23,955.8109,159.0,271.0,-3654.69,-2935.94,3017.19
0:5:59.98,883.789,247.0,139.0,3450.0,-2392.19,-4589.06
0:6:0.68,965.576,199.0,412.0,-4878.12,-2284.38,960.94
0:6:1.35,668.945,76.0,-113.0,6768.75,129.69,-5239.06
