0:1:19.86,11165.62,1473.44,17604.69
0:1:20.32,16104.69,16509.38,-20412.5
0:1:21.42,-7489.06,8829.691,-23793.75
0:1:21.90,13714.06,2995.31,18296.88
0:1:22.99,5267.19,-4393.75,19882.81
0:1:23.46,-17415.62,1173.44,-21718.75
0:1:23.94,10862.5,303.12,18815.62
0:1:24.41,3356.25,14432.81,-18593.75
0:1:25.4,6128.12,-3940.62,12635.94
0:1:25.50,-14728.12,-2529.69,-14143.75
0:1:25.98,9264.06,85.94001,15109.38
0:1:26.61,-12218.75,8262.5,-28221.88
0:1:27.8,817.19,-7064.06,25089.06
0:1:27.55,6003.12,9243.751,-24176.56
0:1:28.17,-1520.31,-7932.81,18934.38
0:1:28.64,-5170.31,5784.379,-21406.25
0:1:29.11,2406.25,-864.06,18476.56
0:1:29.75,-8431.251,3742.19,-20821.88
0:1:30.21,2382.81,-1012.5,20678.12
0:1:31.77,7.81,4562.5,-25264.06
0:1:32.23,1926.56,5207.81,22207.81
0:1:32.87,-2695.31,5395.31,-20281.25
0:1:33.17,5118.75,7950.0,16896.88
0:1:33.81,-5051.56,-3607.81,-20931.25
0:1:34.28,2300.0,412.5,18543.75
0:1:34.91,-8917.191,3215.62,-20042.19
0:1:35.37,-3214.06,-10464.06,27228.12
0:1:36.1,-10542.19,1012.5,-28146.88
0:1:36.47,3420.31,-2793.75,19185.94
0:1:36.95,-1328.12,1521.88,-17317.19
0:1:37.42,2335.94,2642.19,18145.31
0:1:38.5,-5248.44,-2618.75,-17998.44
0:1:38.52,1814.06,-1432.81,21485.94
0:1:39.15,-9895.309,-573.44,-18420.31
0:1:39.62,2495.31,-1848.44,21275.0
0:1:40.10,3412.5,8278.12,-19346.88
0:1:40.72,1551.56,-2062.5,19126.56
0:1:41.19,1650.0,4214.06,-22689.06
0:1:41.66,2520.31,2035.94,18312.5
0:1:42.30,-4476.56,-1689.06,-24784.38
0:1:42.77,3367.19,2135.94,19914.06
0:1:43.39,-7870.31,-309.38,-22126.56
0:1:43.86,4104.69,1246.88,21848.44
0:1:44.49,-4723.44,285.94,-14914.06
0:1:44.96,-640.62,2476.56,18934.38
0:1:45.44,-6259.38,-6356.25,-14146.88
0:1:45.91,2593.75,3129.69,12712.5
0:1:46.37,-3304.69,1100.0,-13806.25
0:1:46.85,4414.06,2067.19,15140.62
0:1:47.31,-700.0,-606.25,-13945.31
0:1:47.79,2860.94,3315.62,18389.06
0:1:48.42,-2184.38,-301.56,-16962.5
0:1:48.89,1554.69,-1920.31,21407.81
0:1:49.51,-15798.44,4179.69,-26801.56
0:1:49.99,20223.44,-6396.88,23628.12
0:1:50.46,2525.0,4668.75,-31193.75
0:1:50.94,3279.69,2965.62,19787.5
0:1:51.57,-6382.81,2918.75,-23003.12
0:1:52.5,-85.94001,-5625.0,20981.25
0:1:52.51,659.38,6128.12,-19090.62
0:1:53.14,521.88,-8381.25,22798.44
0:1:53.61,-3967.19,56.25,-22553.12
0:1:54.9,376.56,481.25,19476.56
0:1:54.71,-6778.12,-1115.62,-21296.88
0:1:55.18,2471.88,1695.31,19535.94
